% Created by MCalibration (version 2.2.2) on Tue Jan 29 21:08:17 2013
% column 1: Time
% column 2: True Strain
% column 3: True Stress
%
% command: Open file 'nitrile03.txt'.
% command: Set name of column 0 to Time.
% command: Set name of column 1 to True Strain.
% command: Set name of column 2 to True Stress.
% command: Save file 'nitrile03.txt'.
%
0, 0, 0
0.046754386, -0.022984672, -0.14695242
0.081820175, -0.044125906, -0.28129139
0.12857456, -0.070716219, -0.41840591
0.17532895, -0.098169391, -0.55697641
0.21039474, -0.1184415, -0.65462864
0.25714912, -0.14577634, -0.78086852
0.30390351, -0.17203464, -0.89215292
0.3389693, -0.18940633, -0.94981022
0.38572368, -0.19914039, -0.95103245
0.42078947, -0.19918736, -0.93529111
0.46754386, -0.19873217, -0.91764091
0.51429825, -0.19846903, -0.91027005
0.54936404, -0.19833389, -0.90753805
0.59611842, -0.19821727, -0.89860019
0.64287281, -0.19819844, -0.89005047
0.6779386, -0.19816078, -0.88818028
0.72469298, -0.19811559, -0.88631622
0.77144737, -0.19811936, -0.88345681
0.80651316, -0.19812313, -0.8834535
0.85326754, -0.19813819, -0.88296423
0.90002193, -0.19812689, -0.87964206
0.93508772, -0.19811559, -0.87298778
0.98184211, -0.19809677, -0.86729227
1.0285965, -0.19811559, -0.86156406
1.0636623, -0.19811936, -0.86251256
1.1104167, -0.19811936, -0.86394039
1.1571711, -0.19811183, -0.86489938
1.1922368, -0.19811936, -0.8639405
1.2389912, -0.19814572, -0.86106166
1.274057, -0.19813819, -0.86011658
1.3208114, -0.19813442, -0.85583586
1.3675658, -0.19810806, -0.85585828
1.4026316, -0.19811559, -0.85727992
1.449386, -0.19811183, -0.85585508
1.4961404, -0.19811559, -0.85727992
1.5312061, -0.19813819, -0.85678469
1.5779605, -0.19812689, -0.85441422
1.6247149, -0.19811183, -0.85585508
1.6597807, -0.19811183, -0.85490305
1.7065351, -0.198093, -0.85491906
1.7532895, -0.19809677, -0.85491591
1.7883553, -0.19812689, -0.85393828
1.8351096, -0.19816831, -0.854379
1.881864, -0.19812313, -0.85060938
1.9169298, -0.19813442, -0.85059977
1.9636842, -0.19815702, -0.85296055
1.99875, -0.19811936, -0.85108858
2.0455044, -0.19812313, -0.84775337
2.0922588, -0.19813442, -0.85059977
2.1273246, -0.19813442, -0.85202781
2.1740789, -0.19813066, -0.8582192
2.2208333, -0.19813066, -0.85298344
2.2558991, -0.19814944, -0.84582842
2.3026535, -0.19820206, -0.84530852
2.3494079, -0.19817575, -0.84723439
2.3844737, -0.19815322, -0.8463003
2.4312281, -0.19820586, -0.84387502
2.4779825, -0.19814945, -0.8405917
2.5130482, -0.19811559, -0.83633636
2.5598026, -0.1981043, -0.83824934
2.606557, -0.19810808, -0.84443419
2.6416228, -0.19807052, -0.84732222
2.6883772, -0.19806303, -0.84447284
2.7351316, -0.19811938, -0.83823713
2.7701974, -0.19814572, -0.83821448
2.8169518, -0.1981232, -0.83537814
2.8520175, -0.19810061, -0.83730103
2.8987719, -0.19811559, -0.84157178
2.9455263, -0.19812313, -0.8387095
2.9805921, -0.19815325, -0.83963694
3.0273465, -0.19813819, -0.83822183
3.0741009, -0.19813066, -0.83727508
3.1091667, -0.19813442, -0.83584387
3.1559211, -0.19811559, -0.83490833
3.2026754, -0.19812313, -0.83299792
3.2377412, -0.19813819, -0.83679311
3.2844956, -0.1981043, -0.8396775
3.33125, -0.19811936, -0.83918934
3.3663158, -0.19813819, -0.83631787
3.4130702, -0.19810806, -0.83253462
3.4598246, -0.198093, -0.828263
3.4948904, -0.198093, -0.829691
3.5416447, -0.19812313, -0.83252225
3.5767105, -0.19813442, -0.83156097
3.6234649, -0.19810053, -0.83063681
3.6702193, -0.19810053, -0.82873281
3.7052851, -0.19812689, -0.82823516
3.7520395, -0.19812689, -0.82775916
3.7987939, -0.19809677, -0.82492791
3.8338596, -0.198093, -0.824455
3.880614, -0.19811559, -0.82538844
3.9273684, -0.19815702, -0.82630641
3.9624342, -0.19813819, -0.82870188
4.0091886, -0.19812313, -0.82681025
4.055943, -0.19811936, -0.82776534
4.0910088, -0.19812312, -0.82538225
4.1377632, -0.19814195, -0.82441445
4.1845175, -0.19811564, -0.82824384
4.2195833, -0.19812319, -0.82919003
4.2663377, -0.19817956, -0.83009581
4.3130921, -0.19811559, -0.82872044
4.3481579, -0.198093, -0.825883
4.3949123, -0.1981043, -0.82254172
4.4299781, -0.19811936, -0.82252934
4.4767325, -0.19810053, -0.82349681
4.5234868, -0.19812313, -0.82918959
4.5585526, -0.19813819, -0.82917711
4.605307, -0.19815325, -0.82868852
4.6520614, -0.19814572, -0.8291707
4.6871272, -0.19812313, -0.82442992
4.7338816, -0.19810053, -0.82540081
4.780636, -0.1981043, -0.82444572
4.8157018, -0.19811183, -0.82348753
4.8624561, -0.19812313, -0.82776181
4.9092105, -0.19815325, -0.82630884
4.9442763, -0.19811559, -0.82586433
4.9910307, -0.1981043, -0.82444572
5.0377851, -0.19814948, -0.82345659
5.0728509, -0.19814195, -0.82584278
5.1196053, -0.19811936, -0.82490934
5.1546711, -0.19811936, -0.82728934
5.2014254, -0.19813066, -0.82775606
5.2481798, -0.19813819, -0.82298987
5.2832456, -0.19811559, -0.82348444
5.33, -0.198093, -0.824931
5.3767544, -0.19812689, -0.82537861
5.4118202, -0.19816455, -0.82487167
5.4585746, -0.19814195, -0.82679478
5.5053289, -0.19810053, -0.82682881
5.5403947, -0.19813819, -0.82298987
5.5871491, -0.19819844, -0.82246438
5.6339035, -0.19817961, -0.82485984
5.6689693, -0.19820597, -0.82674175
5.7157237, -0.19816078, -0.82725422
5.7624781, -0.19815702, -0.82582964
5.7975439, -0.19816078, -0.82344709
5.8442982, -0.19811936, -0.82252934
5.8910526, -0.19817584, -0.82248294
5.9261184, -0.19816455, -0.82296811
5.9728728, -0.19811941, -0.82538464
6.0079386, -0.1981232, -0.82442973
6.054693, -0.19814197, -0.82251077
6.1014474, -0.19811559, -0.82253244
6.1365132, -0.198093, -0.822551
6.1832675, -0.1981043, -0.82254172
6.2300219, -0.19813819, -0.82061025
6.2650877, -0.19814948, -0.81917325
6.3118421, -0.19813066, -0.82204416
6.3585965, -0.19811936, -0.82205331
6.3936623, -0.19810053, -0.82206872
6.4404167, -0.198093, -0.82159892
6.4871711, -0.19811183, -0.82015545
6.5222368, -0.19814572, -0.82203166
6.5689912, -0.19815702, -0.82297487
6.6157456, -0.19815325, -0.82202575
6.6508114, -0.19814948, -0.82155248
6.6975658, -0.19812689, -0.82204709
6.7326316, -0.19813066, -0.82109234
6.779386, -0.19815702, -0.82011888
6.8261404, -0.19818337, -0.82152472
6.8612061, -0.1982248, -0.82006264
6.9079605, -0.19815325, -0.82107356
6.9547149, -0.19811936, -0.819198
6.9897807, -0.19811936, -0.82062572
7.0365351, -0.19811936, -0.82252934
7.0832895, -0.19813066, -0.81871194
7.1183553, -0.19815708, -0.81726217
7.1651096, -0.198127, -0.82157102
7.211864, -0.19810808, -0.82253861
7.2469298, -0.19815325, -0.8225015
7.2936842, -0.19813819, -0.82060981
7.3404386, -0.19810806, -0.81920652
7.3755044, -0.19814572, -0.82060362
7.4222588, -0.19814195, -0.81632258
7.4690132, -0.19813066, -0.81204838
7.5040789, -0.19813442, -0.81442536
7.5508333, -0.19810053, -0.82016473
